product_id,parent_product_id,name,description,is_service,price,use_parent_price,unit,tags,info,seq_no,upfront_fee,barcode,owner_id,currency_id,created,created_by,updated,updated_by,active
269cbd1f-e5a6-42fc-8313-33f48d922808,,febuxostat,,true,645.9,true,lb,amet consectetuer adipiscing elit proin interdum,mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit,54,59.48,52125-742,,,11/3/2015,,6/25/2016,,false
33659840-4196-47d8-9f2d-d22be946cb13,,levofloxacin,Ut at dolor quis odio consequat varius.,false,884.58,false,each,non velit donec,dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at,55,17.27,50458-166,,,8/25/2015,,1/8/2016,,false
3f983049-40cc-4307-bbf6-484d2bae85dd,,Duloxetine hydrochloride,,false,156.79,false,m,blandit ultrices enim lorem ipsum dolor sit amet consectetuer,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit,56,62.39,49999-618,,,1/8/2016,,11/6/2015,,true
70d49abd-981d-4a12-a812-d0860788c173,,Bipolaris sorokiniana,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.",true,41.58,false,pax,diam neque vestibulum eget vulputate ut ultrices vel,adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula,57,82.64,36987-1996,,,12/9/2015,,6/30/2015,,true
9fa830d3-af59-4794-b2a1-fac346301f31,,Insects (whole body) cockroach mix,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",true,915.57,false,lb,sapien a libero nam dui proin leo odio porttitor id,non pretium quis lectus suspendisse potenti in eleifend quam a,58,73.39,65044-6586,,,5/23/2016,,5/10/2016,,true
57a59120-153a-4422-bed5-7d9a68f7df3c,,Nitrofurantoin Macrocrystals,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",false,497.23,false,l,porttitor,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec,59,65.0,54868-0107,,,12/30/2015,,9/12/2015,,false
a3e0a929-ab12-4bba-8ad6-b2becbaa8dbc,,Etodolac,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.",true,515.53,false,m,iaculis diam,integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum,60,61.38,35356-711,,,1/6/2016,,3/21/2016,,true
15c8d375-98b7-4e08-9a0a-b790e0722275,,Pyrithione zinc,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.",false,889.4,false,lb,in faucibus orci luctus et ultrices posuere cubilia,ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at,61,55.92,55316-281,,,2/24/2016,,10/18/2015,,true
ed9c8604-5e1b-458f-8872-6de07b600a81,,Vancomycin Hydrochloride,"Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",false,938.83,false,pax,lobortis,aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi,62,48.06,0781-3187,,,5/13/2016,,4/23/2016,,false
192f231d-21a5-455b-b6a7-afce8423692e,,lamotrigine,,false,419.33,true,kg,tristique in tempus sit amet sem fusce consequat,nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros,63,14.37,0173-0527,,,12/31/2015,,2/22/2016,,true
182c95c3-27d4-4372-bdc9-09e56f4291fd,,Sertraline Hydrochloride,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",true,559.45,true,m,donec dapibus duis,diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante,64,62.46,16714-611,,,12/29/2015,,12/3/2015,,true
29a4f6a3-874d-460e-9dee-53c05a624213,,"Acetaminophen, dextromethorphan HBr, doxylamine succinate, phenylephrine HCl","Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",false,829.65,false,kg,in,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate,65,18.1,42507-580,,,4/13/2016,,8/26/2015,,true
760ac9ed-5c2f-46f3-85e4-e1403600cf9b,,Lobster,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.",false,416.85,true,m,mauris vulputate elementum nullam varius nulla facilisi,nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac,66,5.65,36987-1229,,,6/6/2016,,10/3/2015,,true
357ddae4-16e0-4c13-bc1d-0c8d3d3d81a9,,Ibuprofen,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",true,383.54,true,ml,aenean fermentum donec ut mauris eget massa tempor convallis,suspendisse potenti in eleifend quam a odio in hac habitasse,67,4.07,58118-0464,,,1/5/2016,,10/1/2015,,false
dae3b1d8-635d-43aa-ae5d-0c3a692dc65c,,GABAPENTIN,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",true,598.98,true,m,accumsan tellus nisi,nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in,68,54.41,45861-111,,,10/16/2015,,7/1/2015,,false
2c55e94f-f638-45f1-89f1-48808c83acef,,Benzalkonium Chloride,,false,373.13,true,pax,volutpat sapien arcu sed augue aliquam erat volutpat,vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla,69,22.65,58737-110,,,2/19/2016,,12/22/2015,,false
55287d7d-b315-4899-983f-f2ad83020d1c,,Azithromycin,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",false,184.07,true,each,tristique in tempus sit amet sem fusce consequat nulla,lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est,70,90.46,54868-5471,,,2/7/2016,,8/11/2015,,true
6a6f87cf-59be-4da8-aa5b-e51049abafe0,,LEVOTHYROXINE SODIUM,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.",true,305.77,true,ml,quisque arcu libero rutrum ac lobortis vel dapibus at diam,ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu,71,95.19,54868-4536,,,10/10/2015,,5/13/2016,,false
c51a6403-c22d-43ff-afc3-533b73f9901c,,"Condurango, Intestine, Phytolacca decandra, Aconitum napellus, Aurum metallicum, Sulphur,","Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna.",true,939.46,false,each,suspendisse ornare consequat lectus in est risus auctor,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis,72,28.33,57520-0211,,,2/29/2016,,7/13/2015,,false
235fa47e-0c80-4cfd-832b-f209c378c86a,,Benzocaine,,true,86.36,true,in,aenean sit amet justo morbi ut odio cras mi,blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer,73,16.07,0363-6332,,,4/28/2016,,7/9/2015,,false
8ead9721-5884-49b6-a174-85c90d798de6,,Bacitracin,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",false,421.47,true,m,primis in faucibus orci,dolor morbi vel lectus in quam fringilla rhoncus mauris enim,74,18.77,39822-0277,,,11/17/2015,,10/9/2015,,true
92a0277b-673e-4649-aa7c-99376b8a8d1a,,"OCTINOXATE, TITANIUM DIOXIDE",,false,902.55,true,each,massa donec dapibus duis at velit eu,quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea,75,83.5,11559-720,,,11/11/2015,,6/27/2016,,true
23c43de7-80a0-4860-9480-9b1f10782188,,TRICLOSAN,,false,894.04,true,ml,aliquam lacus,libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet,76,82.13,50988-297,,,3/13/2016,,3/5/2016,,false
8a006d98-6c04-4028-9887-36dc618481a8,,Glyburide,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.",false,606.28,false,kg,nullam varius nulla facilisi,amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim,77,19.4,54868-3426,,,3/1/2016,,3/3/2016,,false
a2acb5eb-5ab1-4ecf-80e1-9ba1657d3c07,,DONEPEZIL HYDROCHLORIDE,"Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",true,992.43,false,sq cm,id sapien in sapien iaculis congue vivamus metus,turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam,78,41.01,59746-329,,,4/20/2016,,9/11/2015,,false
04e5214c-8bec-4f72-8ab8-caf435ff685d,,Desipramine Hydrochloride,"Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.",true,728.63,true,m,rutrum ac lobortis vel dapibus at diam nam,accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi,79,39.89,63629-3990,,,6/6/2016,,8/18/2015,,false
9696295c-c1ce-4622-a555-3814b8b87ecf,,Witch Hazel,"Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",false,591.09,true,pax,vel accumsan tellus nisi eu orci,volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in,80,85.56,53798-010,,,6/29/2015,,3/19/2016,,true
f36beab6-fc8b-49bd-a3d6-bd3c798133c2,,Ceftriaxone,,true,229.1,true,cm,platea dictumst etiam faucibus cursus urna ut tellus nulla ut,magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum,81,67.63,63323-347,,,3/9/2016,,12/3/2015,,false
ed81d1f6-49e6-4a91-a74d-200cc6b9687c,,"Boron, Calcarea carbonica, Calcarea fluorica, Calcarea hypophosphorosa, Calcarea phosphorica, Hekla lava, Mezereum, Natrum phosphoricum, Silicea, Symphytum oficinale, Urtica dioica, Vanadium metallicum,","Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.",false,969.15,false,sq cm,ultrices aliquet maecenas,tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede,82,48.86,49304-0003,,,11/1/2015,,11/17/2015,,true
3957dfc9-97b7-4a7c-8065-10d3f40e8792,,"Dextrose Monohydrate, Sodium Chloride, Calcium Chloride, Magnesium Chloride, Sodium Lactate","Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.",true,572.26,true,l,neque sapien placerat ante nulla justo,vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit,83,91.18,49230-191,,,1/17/2016,,4/17/2016,,false
b5149898-d5a8-47e5-93d1-9dd20b4a559f,,meclizine hydrochloride,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat.",true,751.01,false,m,vivamus tortor duis mattis egestas metus aenean,ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi,84,12.05,0615-1553,,,7/5/2015,,8/10/2015,,true
5318c72a-5144-4341-b1b2-268645a0285a,,Butorphanol Tartrate,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna.",false,95.27,false,kg,justo nec condimentum neque,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo,85,84.77,0409-1626,,,1/8/2016,,8/30/2015,,false
8dad19ec-dbf1-4e16-b7db-8159df6aa6fe,,SALICYLIC ACID,,true,831.55,false,each,venenatis lacinia aenean sit amet justo,quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis,86,86.03,11410-202,,,11/22/2015,,12/21/2015,,true
8c761fcd-2266-4fe5-8fc1-4d19e851b0fc,,"Acetaminophen, Phenylephrine HCl","Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",false,301.81,false,sq cm,ut massa volutpat convallis morbi,diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus,87,53.47,37808-566,,,2/16/2016,,5/9/2016,,true
697004ef-65d6-4710-8c09-6d0a1c21e6c1,,Camphor,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.",false,891.24,true,lb,erat volutpat in congue etiam justo etiam pretium iaculis,convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh,88,2.23,51615-001,,,12/22/2015,,1/30/2016,,true
96200fd8-3e9c-4e4f-80ee-7886feb18c04,,sumatriptan,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",true,338.25,false,l,tempus sit amet sem fusce consequat nulla nisl,curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu,89,81.3,0069-0138,,,11/25/2015,,10/26/2015,,false
ff54ace7-cccb-431e-a777-75abb052ef19,,Bisacodyl,,false,855.28,false,cc,orci,nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,90,29.66,46994-327,,,5/27/2016,,10/4/2015,,false
a6ffd819-1872-4e53-9632-4b5a510dac01,,Carbidopa and Levodopa,,false,386.1,true,sq cm,semper porta volutpat quam pede lobortis ligula sit,aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,91,34.35,52125-455,,,9/6/2015,,8/27/2015,,true
6b4a8d5d-f28d-4826-ae9f-6861b047d8e1,,"cocoa butter, phenylephrine hcl","Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",false,253.98,false,lb,quam pharetra magna ac consequat metus sapien ut nunc vestibulum,venenatis lacinia aenean sit amet justo morbi ut odio cras mi,92,98.65,41190-160,,,11/11/2015,,10/15/2015,,false
adf296e4-2bd1-45ac-ab20-947037767880,,Aluminum Zirconium Tetrachlorohydrex GLY,Nunc purus.,true,183.43,true,in,arcu libero rutrum ac lobortis,integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis,93,58.43,67751-134,,,12/15/2015,,11/19/2015,,false
0abd8782-4085-46d3-937a-a76c06c2e7a8,,"Octinoxate, Titanium Dioxide","Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.",false,417.04,true,l,tristique in tempus sit amet sem fusce consequat nulla,penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida,94,58.62,57627-165,,,4/9/2016,,10/21/2015,,false
c4e5f93d-a093-44ab-89e7-bf3323b141ac,,"Belladonna, Calcarea carbonica, Phosphorus, Pulsatilla, Silicea,","Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",true,689.69,false,in,lacinia sapien quis libero,ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis,95,98.01,57520-0432,,,6/1/2016,,6/14/2016,,false
4e0fc248-8244-4ff0-b5fe-be1dc58184cb,,Zinc Oxide and Ferric Oxide Red,,true,680.87,true,kg,erat vestibulum sed magna at nunc commodo placerat,nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et,96,76.33,68599-6112,,,11/16/2015,,12/12/2015,,false
0ea65369-2fd1-48db-9d9b-0d05e4fbc690,,Cultivated Wheat,"Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",false,121.18,true,l,pellentesque quisque porta volutpat erat quisque erat eros,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis,97,77.59,36987-2418,,,11/26/2015,,3/16/2016,,false
5db6d830-b94b-4c8a-a607-1b968afa8fa7,,ZINC OXIDE,,true,711.65,true,l,aenean fermentum donec,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat,98,52.42,62206-4902,,,3/24/2016,,10/14/2015,,false
c1d72c6d-4fd1-4933-bdbd-8ef973db31ba,,Balsam Poplar,,true,931.73,false,cm,purus,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id,99,26.24,36987-3124,,,4/26/2016,,12/15/2015,,true
c8799da9-ae10-4b8f-b67f-51f09aec4b20,,Ranitidine Hydrochloride,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.",true,760.74,false,m,non ligula pellentesque ultrices phasellus id sapien in,a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque,100,38.3,63941-352,,,2/1/2016,,9/9/2015,,false
d44d7139-0188-4da7-9e67-ccbb0e09bd6d,,Famotidine,,false,489.69,true,m,lacinia nisi venenatis tristique fusce congue diam id,quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin,101,6.34,11673-061,,,6/7/2016,,11/7/2015,,true
